claim_id,customer,customer_plant,claim_country,claim_language,claim_description,production_plant,production_country,part_category,part_name_ko,part_name_en,part_number,production_date,delivery_date,occurrence_date,claim_received_date,claim_confirmed_date,claim_status,defect_type_ko,defect_type_en,severity,claim_quantity,unit_price_usd,claim_amount_usd
CLM-001451,Stellantis,Stellantis Toledo Assembly,US,en,Material Defect detected on Lower Control Arm (SL-CHS-26719). Identified at Stellantis Toledo Assembly.,SL Alabama,US,Chassis Systems,로어암,Lower Control Arm,SL-CHS-26719,2022-08-31,2022-09-10,2023-09-27,2023-10-07,2023-11-03,확정,소재불량,Material Defect,Minor,3,15.33,53.35
CLM-001452,BMW,BMW Leipzig Plant,DE,de,Material Defect bei Sensor Module (SL-ELE-83712) festgestellt. Erkannt bei BMW Leipzig Plant.,SL Poland,PL,Electrification,센서모듈,Sensor Module,SL-ELE-83712,2024-07-21,2024-08-01,2024-11-26,2024-11-27,,접수,소재불량,Material Defect,Minor,3,40.83,124.94
CLM-001453,Ford,Ford Michigan Assembly,US,en,Functional Failure detected on Horn (SL-FEM-32626). Identified at Ford Michigan Assembly.,SL Alabama,US,Front End Module,혼,Horn,SL-FEM-32626,2023-05-21,2023-06-05,2023-11-27,2023-12-09,2024-01-13,확정,기능불량,Functional Failure,Minor,2,30.88,73.49
CLM-001454,GM,GM Korea 창원공장,KR,ko,스태빌라이저링크(SL-CHS-81651) 부품에서 소재불량 발생. GM Korea 창원공장에서 확인됨.,SL 진량공장,KR,Chassis Systems,스태빌라이저링크,Stabilizer Link,SL-CHS-81651,2024-06-28,2024-07-13,2024-08-17,2024-08-26,,조사중,소재불량,Material Defect,Minor,5,35.03,162.89
CLM-001455,BMW,BMW Brilliance Shenyang,CN,zh,在Fog Lamp（SL-LMP-77543）上发现Surface & Plating Defect。由BMW Brilliance Shenyang确认。,상해삼립,CN,Lamp Systems,안개등,Fog Lamp,SL-LMP-77543,2024-05-23,2024-06-09,2025-05-27,2025-06-06,2025-07-03,확정,표면·도금불량,Surface & Plating Defect,Critical,500,60.2,38829.0
CLM-001456,Stellantis,Stellantis Sterling Heights Assembly,US,en,Material Defect detected on Rear Combination Lamp (SL-LMP-17779). Identified at Stellantis Sterling Heights Assembly.,SL Tennessee,US,Lamp Systems,리어콤비램프,Rear Combination Lamp,SL-LMP-17779,2023-03-11,2023-03-16,2023-10-16,2023-10-23,2023-10-26,확정,소재불량,Material Defect,Minor,20,45.97,1149.25
CLM-001457,Ford,Changan Ford Chongqing,CN,zh,在Radiator Support（SL-FEM-52267）上发现Design Flaw。由Changan Ford Chongqing确认。,동풍삼립(우한),CN,Front End Module,라디에이터서포트,Radiator Support,SL-FEM-52267,2023-09-30,2023-10-14,2024-11-02,2024-11-17,2024-11-26,확정,설계결함,Design Flaw,Minor,8,20.7,155.66
CLM-001458,Hyundai,HMGMA (Hyundai Motor Group Metaplant America),US,en,Foreign Material Contamination detected on Wiring Harness (SL-ELE-48164). Identified at HMGMA (Hyundai Motor Group Metaplant America).,SL Alabama,US,Electrification,와이어링하네스,Wiring Harness,SL-ELE-48164,2022-10-22,2022-10-27,2023-04-28,2023-05-05,2023-05-24,확정,이물혼입,Foreign Material Contamination,Minor,2,16.93,42.33
CLM-001459,Honda,Honda Suzuka Factory,JP,ja,Tail Lamp（SL-LMP-36439）にAssembly Defectを検出。Honda Suzuka Factoryにて確認。,SL 안산공장,KR,Lamp Systems,후미등,Tail Lamp,SL-LMP-36439,2023-05-06,2023-05-22,2024-02-17,2024-03-03,2024-04-02,확정,조립불량,Assembly Defect,Major,100,75.41,9200.02
CLM-001460,Stellantis,Stellantis Toledo Assembly,US,en,Surface & Plating Defect detected on Tail Lamp (SL-LMP-63504). Identified at Stellantis Toledo Assembly.,SL Mexico (SLP),MX,Lamp Systems,후미등,Tail Lamp,SL-LMP-63504,2023-12-28,2024-01-09,2024-02-02,2024-02-15,2024-02-27,보상완료,표면·도금불량,Surface & Plating Defect,Major,100,66.79,5543.57
CLM-001461,Hyundai,HMMA (Hyundai Motor Manufacturing Alabama),US,en,Dimensional Out-of-Spec detected on Rear Combination Lamp (SL-LMP-46435). Identified at HMMA (Hyundai Motor Manufacturing Alabama).,SL Alabama,US,Lamp Systems,리어콤비램프,Rear Combination Lamp,SL-LMP-46435,2023-01-22,2023-02-02,2023-05-22,2023-06-02,2023-07-12,확정,치수불량,Dimensional Out-of-Spec,Critical,500,29.3,16115.0
CLM-001462,BMW,BMW Brilliance Shenyang,CN,zh,在Side Repeater Mirror（SL-MIR-45222）上发现Assembly Defect。由BMW Brilliance Shenyang确认。,동풍삼립(우한),CN,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-45222,2023-04-13,2023-04-27,2023-08-13,2023-08-20,2023-09-25,기각,조립불량,Assembly Defect,Minor,8,35.89,235.44
CLM-001463,Hyundai,HMGMA (Hyundai Motor Group Metaplant America),US,en,Foreign Material Contamination detected on Stabilizer Link (SL-CHS-11856). Identified at HMGMA (Hyundai Motor Group Metaplant America).,SL Poland,PL,Chassis Systems,스태빌라이저링크,Stabilizer Link,SL-CHS-11856,2024-01-29,2024-02-08,2024-10-21,2024-10-31,2024-11-04,확정,이물혼입,Foreign Material Contamination,Major,200,39.34,9284.24
CLM-001464,Hyundai,HMGMA (Hyundai Motor Group Metaplant America),US,en,Foreign Material Contamination detected on Side Repeater Mirror (SL-MIR-15805). Identified at HMGMA (Hyundai Motor Group Metaplant America).,SL Alabama,US,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-15805,2024-02-21,2024-03-06,2024-04-22,2024-05-07,2024-05-18,확정,이물혼입,Foreign Material Contamination,Major,100,34.02,4150.44
CLM-001465,Hyundai,현대자동차 아산공장,KR,ko,후미등(SL-LMP-22631) 부품에서 기능불량 발생. Hyundai 현대자동차 아산공장에서 확인됨.,SL 성서공장,KR,Lamp Systems,후미등,Tail Lamp,SL-LMP-22631,2024-06-27,2024-07-14,2025-06-20,2025-06-28,2025-07-28,확정,기능불량,Functional Failure,Minor,12,64.63,992.72
CLM-001466,Hyundai,HMMA (Hyundai Motor Manufacturing Alabama),US,en,Foreign Material Contamination detected on Wiring Harness (SL-ELE-36406). Identified at HMMA (Hyundai Motor Manufacturing Alabama).,SL Alabama,US,Electrification,와이어링하네스,Wiring Harness,SL-ELE-36406,2022-04-07,2022-04-26,2023-01-08,2023-01-21,2023-03-03,기각,이물혼입,Foreign Material Contamination,Critical,500,33.4,16700.0
CLM-001467,GM,GM Spring Hill Assembly,US,en,Dimensional Out-of-Spec detected on Side Repeater Mirror (SL-MIR-38807). Identified at GM Spring Hill Assembly.,SL Tennessee,US,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-38807,2023-05-02,2023-05-05,2023-12-11,2023-12-23,2024-01-30,기각,치수불량,Dimensional Out-of-Spec,Major,200,57.84,10179.84
CLM-001468,Kia,Kia Georgia Plant,US,en,Material Defect detected on Bonnet Latch (SL-FEM-10326). Identified at Kia Georgia Plant.,SL Tennessee,US,Front End Module,본넷래치,Bonnet Latch,SL-FEM-10326,2024-07-25,2024-08-02,2025-02-25,2025-03-11,2025-04-25,확정,소재불량,Material Defect,Minor,12,10.49,152.31
CLM-001469,Subaru,Subaru of Indiana Automotive,US,en,Assembly Defect detected on Inside Mirror (SL-MIR-57423). Identified at Subaru of Indiana Automotive.,SL Alabama,US,Mirror Systems,룸미러,Inside Mirror,SL-MIR-57423,2024-01-31,2024-02-12,2024-11-27,2024-12-04,2025-01-13,기각,조립불량,Assembly Defect,Minor,20,66.39,1221.58
CLM-001470,GM,GM Korea 창원공장,KR,ko,범퍼빔(SL-FEM-29857) 부품에서 조립불량 발생. GM Korea 창원공장에서 확인됨.,SL 진량공장,KR,Front End Module,범퍼빔,Bumper Beam,SL-FEM-29857,2023-08-04,2023-08-22,2023-12-17,2023-12-28,2024-01-03,보상완료,조립불량,Assembly Defect,Minor,20,16.54,310.95
CLM-001471,Stellantis,Stellantis Toluca Assembly,MX,es,Se detectó Functional Failure en Sensor Module (SL-ELE-71081). Identificado en Stellantis Toluca Assembly.,SL Mexico (SLP),MX,Electrification,센서모듈,Sensor Module,SL-ELE-71081,2024-08-26,2024-09-08,2025-07-03,2025-07-15,2025-08-27,확정,기능불량,Functional Failure,Minor,20,32.34,620.93
CLM-001472,BMW,BMW Leipzig Plant,DE,de,Functional Failure bei Bonnet Latch (SL-FEM-70656) festgestellt. Erkannt bei BMW Leipzig Plant.,SL 대구공장,KR,Front End Module,본넷래치,Bonnet Latch,SL-FEM-70656,2025-10-02,2025-10-16,2025-11-19,2025-11-29,,접수,기능불량,Functional Failure,Minor,200,9.57,2086.26
CLM-001473,Kia,Kia India (Anantapur),IN,en,Surface & Plating Defect detected on Inside Mirror (SL-MIR-82080). Identified at Kia India (Anantapur).,호북삼립,CN,Mirror Systems,룸미러,Inside Mirror,SL-MIR-82080,2023-06-10,2023-06-21,2024-03-06,2024-03-15,2024-04-13,확정,표면·도금불량,Surface & Plating Defect,Minor,100,21.14,1860.32
CLM-001474,Hyundai,HMGMA (Hyundai Motor Group Metaplant America),US,en,Other detected on Power Window Switch (SL-ELE-99293). Identified at HMGMA (Hyundai Motor Group Metaplant America).,SL Tennessee,US,Electrification,파워윈도우스위치,Power Window Switch,SL-ELE-99293,2023-05-04,2023-05-10,2023-08-11,2023-08-26,2023-10-10,기각,기타,Other,Minor,1,38.44,37.29
CLM-001475,Hyundai,Beijing Hyundai Motor (BHMC),CN,zh,在Wiring Harness（SL-ELE-13480）上发现Assembly Defect。由Beijing Hyundai Motor (BHMC)确认。,북경삼립,CN,Electrification,와이어링하네스,Wiring Harness,SL-ELE-13480,2025-09-08,2025-09-23,2025-09-27,2025-10-04,2025-11-14,기각,조립불량,Assembly Defect,Minor,2,12.12,26.42
CLM-001476,Hyundai,현대자동차 아산공장,KR,ko,와이어링하네스(SL-ELE-39347) 부품에서 크랙·파손 발생. Hyundai 현대자동차 아산공장에서 확인됨.,SL 천안공장,KR,Electrification,와이어링하네스,Wiring Harness,SL-ELE-39347,2023-07-01,2023-07-20,2024-07-16,2024-07-27,2024-08-26,보상완료,크랙·파손,Crack & Breakage,Major,200,50.6,12751.2
CLM-001477,Kia,기아 광주공장,KR,ko,라디에이터서포트(SL-FEM-77969) 부품에서 기능불량 발생. Kia 기아 광주공장에서 확인됨.,SL 안산공장,KR,Front End Module,라디에이터서포트,Radiator Support,SL-FEM-77969,2023-12-17,2023-12-30,2024-04-06,2024-04-12,2024-04-15,기각,기능불량,Functional Failure,Minor,50,14.38,611.15
CLM-001478,Hyundai,현대자동차 아산공장,KR,ko,안개등(SL-LMP-67668) 부품에서 기능불량 발생. Hyundai 현대자동차 아산공장에서 확인됨.,SL 안산공장,KR,Lamp Systems,안개등,Fog Lamp,SL-LMP-67668,2022-08-30,2022-09-06,2023-03-09,2023-03-20,,조사중,기능불량,Functional Failure,Critical,200,64.23,15929.04
CLM-001479,Kia,기아 광주공장,KR,ko,로어암(SL-CHS-50786) 부품에서 소재불량 발생. Kia 기아 광주공장에서 확인됨.,북경삼립,CN,Chassis Systems,로어암,Lower Control Arm,SL-CHS-50786,2024-04-16,2024-05-06,2025-01-22,2025-01-26,,조사중,소재불량,Material Defect,Minor,8,14.11,139.97
CLM-001480,Subaru,Subaru of Indiana Automotive,US,en,Wiring & Electrical Defect detected on Lower Control Arm (SL-CHS-36011). Identified at Subaru of Indiana Automotive.,SL Alabama,US,Chassis Systems,로어암,Lower Control Arm,SL-CHS-36011,2024-06-12,2024-06-29,2025-03-31,2025-04-02,2025-04-30,확정,배선·전장불량,Wiring & Electrical Defect,Minor,200,14.46,2371.44
CLM-001481,BMW,BMW Brilliance Shenyang,CN,zh,在Side Repeater Mirror（SL-MIR-49656）上发现Functional Failure。由BMW Brilliance Shenyang确认。,SL 옌타이,CN,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-49656,2023-12-14,2023-12-30,2024-06-30,2024-07-09,2024-08-07,확정,기능불량,Functional Failure,Major,200,60.51,9802.62
CLM-001482,Ford,Ford Michigan Assembly,US,en,Surface & Plating Defect detected on Horn (SL-FEM-12837). Identified at Ford Michigan Assembly.,SL Brazil,BR,Front End Module,혼,Horn,SL-FEM-12837,2022-09-27,2022-10-06,2023-05-16,2023-05-19,2023-06-21,기각,표면·도금불량,Surface & Plating Defect,Minor,50,21.66,974.7
CLM-001483,Hyundai,Beijing Hyundai Motor (BHMC),CN,zh,在Bonnet Latch（SL-FEM-88829）上发现Dimensional Out-of-Spec。由Beijing Hyundai Motor (BHMC)确认。,상해삼립,CN,Front End Module,본넷래치,Bonnet Latch,SL-FEM-88829,2022-11-06,2022-11-23,2023-10-29,2023-11-02,,조사중,치수불량,Dimensional Out-of-Spec,Minor,100,28.9,2601.0
CLM-001484,Hyundai,Beijing Hyundai Motor (BHMC),CN,zh,在Sensor Module（SL-ELE-96755）上发现Crack & Breakage。由Beijing Hyundai Motor (BHMC)确认。,동풍삼립(우한),CN,Electrification,센서모듈,Sensor Module,SL-ELE-96755,2023-10-14,2023-10-22,2024-09-15,2024-09-29,2024-10-13,확정,크랙·파손,Crack & Breakage,Minor,2,26.92,69.99
CLM-001485,Kia,Kia India (Anantapur),IN,en,Functional Failure detected on Power Window Switch (SL-ELE-60995). Identified at Kia India (Anantapur).,SL Lumax (India),IN,Electrification,파워윈도우스위치,Power Window Switch,SL-ELE-60995,2022-06-16,2022-06-25,2023-02-19,2023-02-24,2023-03-23,확정,기능불량,Functional Failure,Minor,8,27.49,255.11
CLM-001486,Kia,Kia India (Anantapur),IN,en,Assembly Defect detected on Horn (SL-FEM-89922). Identified at Kia India (Anantapur).,SL Lumax (India),IN,Front End Module,혼,Horn,SL-FEM-89922,2023-01-13,2023-01-18,2023-08-24,2023-09-01,,접수,조립불량,Assembly Defect,Minor,3,32.23,81.22
CLM-001487,BMW,BMW Brilliance Shenyang,CN,zh,在Tail Lamp（SL-LMP-49302）上发现Other。由BMW Brilliance Shenyang确认。,동풍삼립(우한),CN,Lamp Systems,후미등,Tail Lamp,SL-LMP-49302,2023-07-20,2023-08-07,2024-07-14,2024-07-21,2024-07-27,기각,기타,Other,Minor,8,78.12,562.46
CLM-001488,GM,GM Fort Wayne Assembly,US,en,Foreign Material Contamination detected on Power Window Switch (SL-ELE-47829). Identified at GM Fort Wayne Assembly.,SL Tennessee,US,Electrification,파워윈도우스위치,Power Window Switch,SL-ELE-47829,2024-01-23,2024-01-26,2024-05-09,2024-05-22,2024-07-04,확정,이물혼입,Foreign Material Contamination,Minor,1,35.88,40.19
CLM-001489,Kia,기아 광명공장,KR,ko,라디에이터서포트(SL-FEM-70251) 부품에서 조립불량 발생. Kia 기아 광명공장에서 확인됨.,SL 천안공장,KR,Front End Module,라디에이터서포트,Radiator Support,SL-FEM-70251,2022-10-22,2022-11-06,2023-09-10,2023-09-17,2023-09-24,확정,조립불량,Assembly Defect,Minor,3,34.93,122.6
CLM-001490,Honda,Honda Suzuka Factory,JP,ja,Outside Mirror（SL-MIR-99135）にSurface & Plating Defectを検出。Honda Suzuka Factoryにて確認。,SL 옌타이,CN,Mirror Systems,아웃사이드미러,Outside Mirror,SL-MIR-99135,2023-10-20,2023-11-09,2024-03-26,2024-03-27,,조사중,표면·도금불량,Surface & Plating Defect,Major,50,68.6,3704.4
CLM-001491,Honda,Honda Suzuka Factory,JP,ja,Radiator Support（SL-FEM-90513）にMaterial Defectを検出。Honda Suzuka Factoryにて確認。,북경삼립,CN,Front End Module,라디에이터서포트,Radiator Support,SL-FEM-90513,2022-12-04,2022-12-11,2023-05-28,2023-06-08,2023-07-06,확정,소재불량,Material Defect,Minor,8,15.93,141.46
CLM-001492,Hyundai,HMMA (Hyundai Motor Manufacturing Alabama),US,en,Functional Failure detected on Steering Knuckle (SL-CHS-50261). Identified at HMMA (Hyundai Motor Manufacturing Alabama).,SL Alabama,US,Chassis Systems,너클,Steering Knuckle,SL-CHS-50261,2023-03-31,2023-04-04,2023-10-14,2023-10-16,2023-11-03,확정,기능불량,Functional Failure,Minor,3,24.53,61.08
CLM-001493,BMW,BMW Spartanburg Plant,US,en,Crack & Breakage detected on Sensor Module (SL-ELE-56663). Identified at BMW Spartanburg Plant.,호북삼립,CN,Electrification,센서모듈,Sensor Module,SL-ELE-56663,2022-12-19,2022-12-27,2023-11-20,2023-11-28,2023-12-25,기각,크랙·파손,Crack & Breakage,Minor,2,23.44,38.44
CLM-001494,Hyundai,Beijing Hyundai Motor (BHMC),CN,zh,在Lower Control Arm（SL-CHS-37300）上发现Dimensional Out-of-Spec。由Beijing Hyundai Motor (BHMC)确认。,동풍삼립(우한),CN,Chassis Systems,로어암,Lower Control Arm,SL-CHS-37300,2023-05-24,2023-06-05,2024-07-09,2024-07-24,2024-08-31,기각,치수불량,Dimensional Out-of-Spec,Minor,50,16.64,890.24
CLM-001495,GM,SAIC-GM Shanghai,CN,zh,在Outside Mirror（SL-MIR-43120）上发现Foreign Material Contamination。由SAIC-GM Shanghai确认。,SL 옌타이,CN,Mirror Systems,아웃사이드미러,Outside Mirror,SL-MIR-43120,2024-08-05,2024-08-20,2025-01-09,2025-01-21,2025-01-29,기각,이물혼입,Foreign Material Contamination,Critical,500,44.11,24039.95
CLM-001496,Hyundai,HMMA (Hyundai Motor Manufacturing Alabama),US,en,Crack & Breakage detected on Power Window Switch (SL-ELE-87286). Identified at HMMA (Hyundai Motor Manufacturing Alabama).,SL Alabama,US,Electrification,파워윈도우스위치,Power Window Switch,SL-ELE-87286,2024-06-17,2024-06-22,2024-10-10,2024-10-13,2024-10-16,보상완료,크랙·파손,Crack & Breakage,Minor,1,36.24,34.07
CLM-001497,GM,GM Brazil Gravataí,BR,pt,Functional Failure detectado em Rear Combination Lamp (SL-LMP-59017). Identificado na GM Brazil Gravataí.,SL Brazil,BR,Lamp Systems,리어콤비램프,Rear Combination Lamp,SL-LMP-59017,2025-09-24,2025-09-28,2025-10-25,2025-10-27,2025-12-03,기각,기능불량,Functional Failure,Minor,5,30.58,137.61
CLM-001498,Hyundai,현대자동차 울산공장,KR,ko,룸미러(SL-MIR-73095) 부품에서 조립불량 발생. Hyundai 현대자동차 울산공장에서 확인됨.,북경삼립,CN,Mirror Systems,룸미러,Inside Mirror,SL-MIR-73095,2025-05-25,2025-06-02,2025-12-31,2025-12-31,,접수,조립불량,Assembly Defect,Minor,50,59.92,2516.64
CLM-001499,GM,GM Korea 부평공장,KR,ko,센서모듈(SL-ELE-65475) 부품에서 치수불량 발생. GM Korea 부평공장에서 확인됨.,SL 미러텍(시흥),KR,Electrification,센서모듈,Sensor Module,SL-ELE-65475,2024-06-21,2024-07-04,2024-09-08,2024-09-21,2024-09-27,확정,치수불량,Dimensional Out-of-Spec,Critical,500,34.66,21142.6
CLM-001500,Hyundai,HMGMA (Hyundai Motor Group Metaplant America),US,en,Dimensional Out-of-Spec detected on Side Repeater Mirror (SL-MIR-19450). Identified at HMGMA (Hyundai Motor Group Metaplant America).,SL Tennessee,US,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-19450,2024-09-11,2024-09-19,2025-02-01,2025-02-13,2025-02-16,기각,치수불량,Dimensional Out-of-Spec,Minor,1,22.64,20.38
CLM-001501,Hyundai,Beijing Hyundai Motor (BHMC),CN,zh,在Fog Lamp（SL-LMP-28101）上发现Assembly Defect。由Beijing Hyundai Motor (BHMC)确认。,동풍삼립(우한),CN,Lamp Systems,안개등,Fog Lamp,SL-LMP-28101,2023-07-10,2023-07-16,2023-12-11,2023-12-13,2023-12-25,확정,조립불량,Assembly Defect,Minor,20,51.58,845.91
CLM-001502,Kia,기아 광주공장,KR,ko,주간주행등(SL-LMP-65628) 부품에서 설계결함 발생. Kia 기아 광주공장에서 확인됨.,SL 진량공장,KR,Lamp Systems,주간주행등,Daytime Running Lamp,SL-LMP-65628,2024-01-22,2024-02-10,2024-05-26,2024-05-29,,조사중,설계결함,Design Flaw,Minor,8,27.43,285.27
CLM-001503,Kia,Kia India (Anantapur),IN,en,Surface & Plating Defect detected on Steering Knuckle (SL-CHS-28328). Identified at Kia India (Anantapur).,SL Lumax (India),IN,Chassis Systems,너클,Steering Knuckle,SL-CHS-28328,2023-01-04,2023-01-08,2023-02-26,2023-03-12,,조사중,표면·도금불량,Surface & Plating Defect,Minor,8,29.63,213.34
CLM-001504,GM,GM Korea 창원공장,KR,ko,사이드리피터미러(SL-MIR-59654) 부품에서 이물혼입 발생. GM Korea 창원공장에서 확인됨.,SL 안산공장,KR,Mirror Systems,사이드리피터미러,Side Repeater Mirror,SL-MIR-59654,2023-05-02,2023-05-10,2023-08-28,2023-09-01,2023-09-20,기각,이물혼입,Foreign Material Contamination,Minor,20,53.96,1046.82
CLM-001505,Hyundai,현대자동차 아산공장,KR,ko,파워윈도우스위치(SL-ELE-66124) 부품에서 표면·도금불량 발생. Hyundai 현대자동차 아산공장에서 확인됨.,SL 안산공장,KR,Electrification,파워윈도우스위치,Power Window Switch,SL-ELE-66124,2022-10-03,2022-10-14,2023-01-11,2023-01-21,2023-02-20,확정,표면·도금불량,Surface & Plating Defect,Minor,8,17.82,118.32
CLM-001506,Stellantis,Stellantis Sterling Heights Assembly,US,en,Material Defect detected on Inside Mirror (SL-MIR-96752). Identified at Stellantis Sterling Heights Assembly.,SL Alabama,US,Mirror Systems,룸미러,Inside Mirror,SL-MIR-96752,2024-09-21,2024-10-09,2025-01-08,2025-01-22,2025-02-19,확정,소재불량,Material Defect,Minor,12,54.42,848.95
